home_player,away_player,sets,resulthome,resultaway,match_number
Pecsenyánszky István,Klampár Tibor Kirill,"['11-8', '8-11', '6-11', '6-11']",1,3,1
Pecsenyánszky István,Klampár Tibor ifj.,"['9-11', '6-11', '4-11']",0,3,5
Pecsenyánszky István,Morvay Bertalan,"['11-8', '11-7', '11-6']",3,0,9
Pecsenyánszky István,Németh Roland,"['4-11', '8-11', '11-6', '4-11']",1,3,13
Farkas Márton,Klampár Tibor Kirill,"['16-14', '8-11', '6-11', '9-11']",1,3,14
Farkas Márton,Klampár Tibor ifj.,"['5-11', '3-11', '9-11']",0,3,2
Farkas Márton,Morvay Bertalan,"['11-3', '11-4', '11-5']",3,0,6
Farkas Márton,Németh Roland,"['12-14', '11-2', '6-11', '11-9']",3,2,10
Molnár Tibor,Klampár Tibor Kirill,"['6-11', '6-11', '5-11']",0,3,11
Molnár Tibor,Klampár Tibor ifj.,"['2-11', '6-11', '4-11']",0,3,15
Molnár Tibor,Morvay Bertalan,"['11-3', '12-10', '12-10']",3,0,3
Molnár Tibor,Németh Roland,"['7-11', '11-13', '5-11']",0,3,7
Sramkó László,Klampár Tibor Kirill,"['8-11', '7-11', '8-11']",0,3,8
Sramkó László,Klampár Tibor ifj.,"['6-11', '5-11', '7-11']",0,3,12
Sramkó László,Morvay Bertalan,"['7-11', '11-8', '11-6', '11-7']",3,1,16
Sramkó László,Németh Roland,"['5-11', '9-11', '6-11']",0,3,4
